coin,datetime,price,volume
solana,2025-05-29 00:00:00,172.12073410994773,3798038676.2862353
solana,2025-05-30 00:00:00,166.83894593726552,3849498974.469161
solana,2025-05-31 00:00:00,156.51262963204462,4811893138.165595
solana,2025-06-01 00:00:00,156.86968538083693,3067057498.6570454
solana,2025-06-02 00:00:00,157.63092185153255,2744309615.2839994
solana,2025-06-03 00:00:00,156.97126157615844,3295032805.67504
solana,2025-06-04 00:00:00,155.57609294535118,4001215457.270695
solana,2025-06-05 00:00:00,153.52933334658826,2894328554.847466
solana,2025-06-06 00:00:00,144.54778524030908,5147783563.002369
solana,2025-06-07 00:00:00,148.27289869882955,3081994292.815606
solana,2025-06-08 00:00:00,150.07536034230216,2061571442.4994385
solana,2025-06-09 00:00:00,152.50446458828966,2132215310.9007103
solana,2025-06-10 00:00:00,161.15980951265985,4008837628.698958
solana,2025-06-11 00:00:00,164.9644225697288,5347282400.770432
solana,2025-06-12 00:00:00,161.01986639557893,5796688364.492554
solana,2025-06-13 00:00:00,152.6604566097001,3971540185.958896
solana,2025-06-14 00:00:00,148.53042859104298,6899166919.424324
solana,2025-06-15 00:00:00,144.75154594223267,2347896839.3558106
solana,2025-06-16 00:00:00,152.684889859998,3899774764.538459
solana,2025-06-17 00:00:00,151.43554856186984,5091508004.197791
solana,2025-06-18 00:00:00,147.99188434299543,5049196750.599356
solana,2025-06-19 00:00:00,146.27697674399295,4140075680.6693616
solana,2025-06-20 00:00:00,147.09924520457085,3317445622.022612
solana,2025-06-21 00:00:00,140.04009054961782,4927733598.47951
solana,2025-06-22 00:00:00,133.71000196412658,3965117683.287045
solana,2025-06-23 00:00:00,131.8134744866569,6034851129.188091
solana,2025-06-24 00:00:00,144.7815680115998,6803245546.166264
solana,2025-06-25 00:00:00,145.8019507474219,4365577695.258674
solana,2025-06-26 00:00:00,143.37011953879949,3632253966.777613
solana,2025-06-27 00:00:00,138.97799072607012,4094443190.4828176
solana,2025-06-28 00:00:00,142.12675809713753,3884472749.8418827
solana,2025-06-29 00:00:00,150.7812372563586,3480663753.86231
solana,2025-06-30 00:00:00,153.31879559308874,3034669713.0257177
solana,2025-07-01 00:00:00,154.9374500694811,5839631136.997528
solana,2025-07-02 00:00:00,146.84115991278014,4180937195.699031
solana,2025-07-03 00:00:00,152.1680329188485,4586707670.749116
solana,2025-07-04 00:00:00,152.28063806980848,4481298325.462197
solana,2025-07-05 00:00:00,147.76302956048175,4122205670.4260592
solana,2025-07-06 00:00:00,147.60067170952217,1854457228.577465
solana,2025-07-07 00:00:00,151.92103968743746,3555730137.1277676
solana,2025-07-08 00:00:00,148.79005045485957,4159999387.584406
solana,2025-07-09 00:00:00,151.83083400485827,4528768718.257452
solana,2025-07-10 00:00:00,157.20772193763892,5340601044.883773
solana,2025-07-11 00:00:00,163.85821380442644,10873010259.89518
solana,2025-07-12 00:00:00,162.75319398002793,15000208185.36994
solana,2025-07-13 00:00:00,160.46917812212587,7427115213.712982
solana,2025-07-14 00:00:00,161.2426294578984,7216327088.3555765
solana,2025-07-15 00:00:00,162.28222240485653,14500503326.7985
solana,2025-07-16 00:00:00,163.96583057213138,12915906103.683296
solana,2025-07-17 00:00:00,173.8289647474319,17811143762.30818
solana,2025-07-18 00:00:00,176.0976453468298,16421519782.114107
solana,2025-07-19 00:00:00,177.36979874415755,18801332820.737236
solana,2025-07-20 00:00:00,176.91082733883786,8109077838.043139
solana,2025-07-21 00:00:00,180.99223128612934,13879156359.595356
solana,2025-07-22 00:00:00,196.42381167802614,23536247199.551838
solana,2025-07-23 00:00:00,205.2909062553001,33288976911.758366
solana,2025-07-24 00:00:00,189.5923023530127,22842746849.566635
solana,2025-07-25 00:00:00,182.56084286755046,19515303060.801735
solana,2025-07-26 00:00:00,186.17182549934944,17804092124.295223
solana,2025-07-27 00:00:00,184.9395837508933,6066268600.664028
solana,2025-07-28 00:00:00,188.5758287219798,7055013487.194188
solana,2025-07-29 00:00:00,183.03025266261037,11859569057.897078
solana,2025-07-30 00:00:00,181.16776459533068,5784849447.910539
solana,2025-07-31 00:00:00,177.8780960276323,6340104641.556541
solana,2025-08-01 00:00:00,172.1630467364299,5648090381.562077
solana,2025-08-02 00:00:00,162.79127248081605,8524308824.141164
solana,2025-08-03 00:00:00,158.53125175932496,3493829006.1178837
solana,2025-08-04 00:00:00,161.90312387611363,3799213534.622081
solana,2025-08-05 00:00:00,169.41522028427192,5184477262.429844
solana,2025-08-06 00:00:00,164.08356857308905,4990165298.964871
solana,2025-08-07 00:00:00,168.1731958529984,3925170891.2100515
solana,2025-08-08 00:00:00,175.3851480311338,4922490352.0849
solana,2025-08-09 00:00:00,176.79535226118225,6314967732.267661
solana,2025-08-10 00:00:00,180.38638312645054,5151414730.8922
solana,2025-08-11 00:00:00,182.9089507475702,6526899522.845935
solana,2025-08-12 00:00:00,175.04512640796176,7218575660.657902
solana,2025-08-13 00:00:00,192.59412792428108,8241598209.651322
solana,2025-08-14 00:00:00,201.8186877395025,12032742881.340282
solana,2025-08-15 00:00:00,192.75680405400084,14504164931.300503
solana,2025-08-16 00:00:00,185.5996951638033,8453295249.345534
solana,2025-08-17 00:00:00,189.76942306167987,4463139739.111394
solana,2025-08-18 00:00:00,191.64098987374877,4337337967.245784
solana,2025-08-19 00:00:00,183.0130381229085,6404055055.139721
solana,2025-08-20 00:00:00,176.4002245667356,6012864665.830554
solana,2025-08-21 00:00:00,187.2669439751863,6232892656.027937
solana,2025-08-22 00:00:00,180.24297051206173,5352469255.969752
solana,2025-08-23 00:00:00,200.2605865005056,10127448099.982841
solana,2025-08-24 00:00:00,204.01931609622184,7707066769.148663
solana,2025-08-25 00:00:00,205.88090746426144,11192452947.414183
solana,2025-08-26 00:00:00,187.18525315161807,12382673799.15369
solana,2025-08-27 00:00:00,195.9857969070515,8074057190.355703
solana,2025-08-28 00:00:00,203.29341765413957,12654160502.675875
solana,2025-08-29 00:00:00,214.54958917125032,12259075336.968056
solana,2025-08-30 00:00:00,205.08335316941142,13457457307.813232
solana,2025-08-31 00:00:00,202.71014197799335,5916828358.740077
solana,2025-09-01 00:00:00,200.90099462282365,5119565154.109434
solana,2025-09-02 00:00:00,196.88381950999033,7408407557.527862
solana,2025-09-03 00:00:00,209.23036715955652,8803333414.35032
solana,2025-09-04 00:00:00,210.678785187558,6956952790.247085
solana,2025-09-05 00:00:00,202.68556246131902,5057527125.787553
solana,2025-09-06 00:00:00,203.47913677981902,7547177831.7062235
solana,2025-09-07 00:00:00,200.18665937035894,2968164693.6168056
solana,2025-09-08 00:00:00,206.51848846856373,4213958987.249966
solana,2025-09-09 00:00:00,214.08956690665315,9970745423.357145
solana,2025-09-10 00:00:00,217.38518604767611,9082166653.74413
solana,2025-09-11 00:00:00,223.9996568751895,9538303334.00484
solana,2025-09-12 00:00:00,228.6994803098487,10115240805.136227
solana,2025-09-13 00:00:00,242.25824628845254,13331440399.44534
solana,2025-09-14 00:00:00,242.6675990847208,7460431580.746429
solana,2025-09-15 00:00:00,240.51910214123612,9641527089.213789
solana,2025-09-16 00:00:00,233.8358169548661,10189245912.076498
solana,2025-09-17 00:00:00,237.00322352946304,7606193246.926102
solana,2025-09-18 00:00:00,244.94703055919837,10904096063.20618
solana,2025-09-19 00:00:00,247.55626201820508,9525238920.41541
solana,2025-09-20 00:00:00,238.33823551145915,7795423019.894011
solana,2025-09-21 00:00:00,239.46337999355012,3643828369.3949914
solana,2025-09-22 00:00:00,236.64867854250417,3625096944.4525175
solana,2025-09-23 00:00:00,220.33692191838946,12282736836.312027
solana,2025-09-24 00:00:00,214.17925267896382,7575651795.115867
solana,2025-09-25 00:00:00,211.59608812684968,8445521212.739207
solana,2025-09-26 00:00:00,192.18165357078567,12016864135.347467
solana,2025-09-27 00:00:00,205.1199454921513,10264035473.466131
solana,2025-09-28 00:00:00,203.5749247337909,4017566336.8666024
solana,2025-09-29 00:00:00,210.7450481378904,4489384967.131298
solana,2025-09-30 00:00:00,212.92955681530267,6935052896.50192
solana,2025-10-01 00:00:00,208.6992944881733,7027033380.102042
solana,2025-10-02 00:00:00,221.2188833389755,8473857082.585505
solana,2025-10-03 00:00:00,234.61674360916186,10240423698.713894
solana,2025-10-04 00:00:00,233.06458024680495,9409846313.93892
solana,2025-10-05 00:00:00,227.93905953905113,4629724693.376066
solana,2025-10-06 00:00:00,228.5443211026712,7161162365.904725
solana,2025-10-07 00:00:00,232.5968012360869,7565905967.514749
solana,2025-10-08 00:00:00,220.92325353514107,9428620255.995054
solana,2025-10-09 00:00:00,229.06280907281337,7378938614.697137
solana,2025-10-10 00:00:00,220.8065008190006,7926447520.068074
solana,2025-10-11 00:00:00,189.8912952568837,16979196402.761215
solana,2025-10-12 00:00:00,178.3062307703534,12825283650.402828
solana,2025-10-13 00:00:00,197.03997380287893,12182439886.806627
solana,2025-10-14 00:00:00,207.92928081408232,11548480550.997688
solana,2025-10-15 00:00:00,202.77828792883702,13553378827.238491
solana,2025-10-16 00:00:00,193.96279214560616,9764892301.796349
solana,2025-10-17 00:00:00,184.57406686923576,9925743378.18117
solana,2025-10-18 00:00:00,182.07052141400303,10314262292.923399
solana,2025-10-19 00:00:00,187.55870371602296,4080705643.636593
solana,2025-10-20 00:00:00,187.62095813065147,4866494598.220849
solana,2025-10-21 00:00:00,189.83490809801577,6130975032.123
solana,2025-10-22 00:00:00,185.78992071057104,8140307547.666378
solana,2025-10-23 00:00:00,180.02645418265774,7331527656.706337
solana,2025-10-24 00:00:00,191.42417371185576,6328717665.982079
solana,2025-10-25 00:00:00,193.47566388653937,5836419855.507742
solana,2025-10-26 00:00:00,194.011016152678,3143145861.3248463
solana,2025-10-27 00:00:00,200.07095684438153,4807959121.519227
solana,2025-10-28 00:00:00,198.81130112961708,6699989320.198287
solana,2025-10-29 00:00:00,194.40531681984675,8022554748.305202
solana,2025-10-30 00:00:00,194.22060377742542,8179014087.802186
solana,2025-10-31 00:00:00,184.28637111326051,8507378052.630039
solana,2025-11-01 00:00:00,187.2627467672827,5793893051.801109
solana,2025-11-02 00:00:00,186.3556506725306,2712449199.879818
solana,2025-11-03 00:00:00,187.19632465985816,3242429378.753831
solana,2025-11-04 00:00:00,165.92718959407298,9778486257.676378
solana,2025-11-05 00:00:00,155.5134380549323,11455410012.209955
solana,2025-11-06 00:00:00,162.64616988523213,6883947244.13202
solana,2025-11-07 00:00:00,154.84889388443324,5556988830.548565
solana,2025-11-08 00:00:00,161.87760775808556,6640253853.035683
solana,2025-11-09 00:00:00,158.15618865832252,3787812871.602458
solana,2025-11-10 00:00:00,164.26842094537048,4600362342.428592
solana,2025-11-11 00:00:00,167.54840917926455,5572975599.617281
solana,2025-11-12 00:00:00,154.34628754698477,6119928731.138143
solana,2025-11-13 00:00:00,153.19515043362588,5898647664.686135
solana,2025-11-14 00:00:00,145.15580784802805,7303794089.642745
solana,2025-11-15 00:00:00,139.00276447047776,8537259511.224628
solana,2025-11-16 00:00:00,139.59145707175173,3515375946.078547
solana,2025-11-17 00:00:00,137.4975729739525,4915090778.811192
solana,2025-11-18 00:00:00,130.68858764032888,7514441110.728822
solana,2025-11-19 00:00:00,140.60155456478054,7721886683.591121
solana,2025-11-20 00:00:00,136.43470513687834,6188944241.966924
solana,2025-11-21 00:00:00,133.60337500165332,8684394409.126163
solana,2025-11-22 00:00:00,128.48401421465474,10313891229.218143
solana,2025-11-23 00:00:00,127.62806806856854,3630542144.0941753
solana,2025-11-24 00:00:00,130.84897517738048,3991552010.3336043
solana,2025-11-25 00:00:00,138.3677130507636,6431600335.735572
solana,2025-11-26 00:00:00,139.0062092062614,4808709077.41163
solana,2025-11-27 00:00:00,142.92252259467037,5998548898.056817
solana,2025-11-28 00:00:00,140.8298940142595,3819216595.133187
solana,2025-11-29 00:00:00,137.46833804153275,5365486933.184003
solana,2025-11-30 00:00:00,136.08875145366935,2718227800.811016
solana,2025-12-01 00:00:00,134.57716421907872,3460372072.935849
solana,2025-12-02 00:00:00,126.74719818442522,6851062003.639887
solana,2025-12-03 00:00:00,138.68381774415911,6918508704.607495
solana,2025-12-04 00:00:00,145.03241215787318,6455831919.236613
solana,2025-12-05 00:00:00,139.0035856702843,4788215430.254418
solana,2025-12-05 21:14:29,132.63073700336747,4958734688.525623
binancecoin,2024-12-06 00:00:00,719.7623500626481,3821183229.5789404
binancecoin,2024-12-07 00:00:00,732.5424290130477,2720943421.9763966
binancecoin,2024-12-08 00:00:00,750.2454938747231,1748135790.7778006
binancecoin,2024-12-09 00:00:00,745.3758374040211,1318662772.5807214
binancecoin,2024-12-10 00:00:00,688.0073673187646,3134677046.188991
binancecoin,2024-12-11 00:00:00,675.4213801221093,3017514510.6277456
binancecoin,2024-12-12 00:00:00,710.6900184753106,1903416575.806963
binancecoin,2024-12-13 00:00:00,705.6789649754452,1993906415.0291083
binancecoin,2024-12-14 00:00:00,726.77223065721,1900492715.31541
binancecoin,2024-12-15 00:00:00,715.4486038130365,1302217718.8769124
binancecoin,2024-12-16 00:00:00,722.5581932063777,1087890178.982156
binancecoin,2024-12-17 00:00:00,720.6829341808788,1589415330.8598354
binancecoin,2024-12-18 00:00:00,715.6520089733765,1610321650.477661
binancecoin,2024-12-19 00:00:00,687.6624331507581,2203892490.9307804
binancecoin,2024-12-20 00:00:00,669.0228793928828,2614960154.253572
binancecoin,2024-12-21 00:00:00,677.8485768483023,2728589291.527378
binancecoin,2024-12-22 00:00:00,662.4248813776467,1631846083.3851213
binancecoin,2024-12-23 00:00:00,648.5721398402843,1137478924.2738469
binancecoin,2024-12-24 00:00:00,692.2861092311789,1945323070.2555032
binancecoin,2024-12-25 00:00:00,697.9537563672064,1163427672.65241
binancecoin,2024-12-26 00:00:00,702.3466001659357,788266049.0921909
binancecoin,2024-12-27 00:00:00,687.5178696037362,1081113208.9599752
binancecoin,2024-12-28 00:00:00,690.3639423450093,1083410181.1553583
binancecoin,2024-12-29 00:00:00,720.5679127131004,1060863183.0711349
binancecoin,2024-12-30 00:00:00,694.4826804506174,760246771.2998646
binancecoin,2024-12-31 00:00:00,703.1066174310417,994264720.2303599
binancecoin,2025-01-01 00:00:00,701.5723264012628,1545176749.5279117
binancecoin,2025-01-02 00:00:00,705.8130365866023,477140166.4226887
binancecoin,2025-01-03 00:00:00,705.8312420795146,931592866.4969293
binancecoin,2025-01-04 00:00:00,713.0475655102006,945606974.3138423
binancecoin,2025-01-05 00:00:00,714.0857730267945,590551916.378533
binancecoin,2025-01-06 00:00:00,709.3017578903202,434122074.033253
binancecoin,2025-01-07 00:00:00,730.7109274996172,1171497671.843075
binancecoin,2025-01-08 00:00:00,696.8339974504797,1359650088.1812186
binancecoin,2025-01-09 00:00:00,695.7266204397939,1392556871.3601847
binancecoin,2025-01-10 00:00:00,686.294216607382,1115652343.2420957
binancecoin,2025-01-11 00:00:00,693.7427801750233,777565591.7749215
binancecoin,2025-01-12 00:00:00,696.7344557337125,346722702.76192135
binancecoin,2025-01-13 00:00:00,693.0584426939826,309732566.9199188
binancecoin,2025-01-14 00:00:00,688.3576507228246,1304110432.8852768
binancecoin,2025-01-15 00:00:00,698.74344424996,599619371.3777287
binancecoin,2025-01-16 00:00:00,714.7919481480744,928085940.1618588
binancecoin,2025-01-17 00:00:00,708.7829768816523,972182171.6751366
binancecoin,2025-01-18 00:00:00,721.1359383883954,1011235352.5957952
binancecoin,2025-01-19 00:00:00,709.848578937929,1331563415.4984787
binancecoin,2025-01-20 00:00:00,682.349570503562,2173870248.0155425
binancecoin,2025-01-21 00:00:00,677.2617301582343,2209856384.6278906
binancecoin,2025-01-22 00:00:00,693.0634731671475,1124646695.6286247
binancecoin,2025-01-23 00:00:00,694.4219334575758,829429387.7657729
binancecoin,2025-01-24 00:00:00,689.6926515818565,1199872836.81872
binancecoin,2025-01-25 00:00:00,680.331260963174,889253681.1006862
binancecoin,2025-01-26 00:00:00,686.4624751742597,494616452.6295134
binancecoin,2025-01-27 00:00:00,664.4667087887276,563417170.9715786
binancecoin,2025-01-28 00:00:00,679.6778451363223,1530126791.592371
binancecoin,2025-01-29 00:00:00,661.6311598715406,753536803.6865051
binancecoin,2025-01-30 00:00:00,667.745952530571,803017578.167042
binancecoin,2025-01-31 00:00:00,676.9452959901981,555762517.518932
binancecoin,2025-02-01 00:00:00,677.1124207686067,729995227.3014902
binancecoin,2025-02-02 00:00:00,654.217143435919,635620746.151515
binancecoin,2025-02-03 00:00:00,616.6428289864358,1132723233.233987
binancecoin,2025-02-04 00:00:00,616.4068055452193,3600635636.5933547
binancecoin,2025-02-05 00:00:00,573.6042069760077,1754660835.0289717
binancecoin,2025-02-06 00:00:00,569.5181048818762,556111377.5272002
binancecoin,2025-02-07 00:00:00,572.2112608064776,1003761062.9034272
binancecoin,2025-02-08 00:00:00,578.4992668082035,751278489.7213545
binancecoin,2025-02-09 00:00:00,614.7094865407944,1358173748.3343918
binancecoin,2025-02-10 00:00:00,617.2838550746773,2076025506.140306
binancecoin,2025-02-11 00:00:00,617.6277634766806,1096743740.0190518
binancecoin,2025-02-12 00:00:00,643.374116169739,1475014557.293302
binancecoin,2025-02-13 00:00:00,698.0715219546765,2445455388.7791457
binancecoin,2025-02-14 00:00:00,669.9136528267184,5053346125.769553
binancecoin,2025-02-15 00:00:00,657.410706012491,1867614110.4038906
binancecoin,2025-02-16 00:00:00,661.9679162628277,881770346.0843449
binancecoin,2025-02-17 00:00:00,674.7322746333247,1123867609.0805159
binancecoin,2025-02-18 00:00:00,667.1818129347955,1031577914.4441284
binancecoin,2025-02-19 00:00:00,647.7337603591404,1157962160.3139865
binancecoin,2025-02-20 00:00:00,651.2699602601128,1067124436.0837575
binancecoin,2025-02-21 00:00:00,657.2357183731672,772069784.8547369
binancecoin,2025-02-22 00:00:00,646.8031724730836,1040952078.1494442
binancecoin,2025-02-23 00:00:00,668.785472644957,988420626.34554
binancecoin,2025-02-24 00:00:00,658.3040708334223,587694368.3681146
binancecoin,2025-02-25 00:00:00,611.6538008061765,1152541876.7735782
binancecoin,2025-02-26 00:00:00,623.430675278815,1861620239.3557467
binancecoin,2025-02-27 00:00:00,610.3578616799338,1423760323.6156917
binancecoin,2025-02-28 00:00:00,605.3106534011248,1086874190.5112782
binancecoin,2025-03-01 00:00:00,587.5469266891337,1527513660.3334212
binancecoin,2025-03-02 00:00:00,608.2885669828928,887615511.0007088
binancecoin,2025-03-03 00:00:00,623.6422270366194,1393848651.9408092
binancecoin,2025-03-04 00:00:00,574.3332822956445,1502671244.0216174
binancecoin,2025-03-05 00:00:00,583.1532087181396,1296685222.7007513
binancecoin,2025-03-06 00:00:00,597.848549405523,565172537.3879949
binancecoin,2025-03-07 00:00:00,595.9383138170398,840033139.4891893
binancecoin,2025-03-08 00:00:00,594.5528006856207,1083021829.4095507
binancecoin,2025-03-09 00:00:00,593.0806975943264,508781353.37374705
binancecoin,2025-03-10 00:00:00,554.7300039388367,794891836.6676661
binancecoin,2025-03-11 00:00:00,532.5658810549988,1255231824.3279812
binancecoin,2025-03-12 00:00:00,552.6254279577566,1939270866.6758046
binancecoin,2025-03-13 00:00:00,570.7207702766447,1114489699.9605951
binancecoin,2025-03-14 00:00:00,578.7156213732173,1833466480.3402658
binancecoin,2025-03-15 00:00:00,586.9702499764328,845308240.2144562
binancecoin,2025-03-16 00:00:00,618.7666348359702,1045507701.2295176
binancecoin,2025-03-17 00:00:00,602.0153495286127,880757968.1631225
binancecoin,2025-03-18 00:00:00,630.4469540119447,1734384510.2764878
binancecoin,2025-03-19 00:00:00,628.6214098323479,1414095284.5413725
binancecoin,2025-03-20 00:00:00,619.5659214134856,1246749969.9429092
binancecoin,2025-03-21 00:00:00,630.2183910262637,1638896624.4903812
binancecoin,2025-03-22 00:00:00,634.6156759206938,871273243.0492871
binancecoin,2025-03-23 00:00:00,626.1359464582463,510080185.6961636
binancecoin,2025-03-24 00:00:00,622.808568853935,565395555.6061037
binancecoin,2025-03-25 00:00:00,635.8154787603806,1016201346.675068
binancecoin,2025-03-26 00:00:00,630.3112214019164,1571079283.2041454
binancecoin,2025-03-27 00:00:00,617.8855000907927,753910960.6847237
binancecoin,2025-03-28 00:00:00,637.6132125269871,2057147067.1925929
binancecoin,2025-03-29 00:00:00,619.5224559274657,1035501259.6012462
binancecoin,2025-03-30 00:00:00,604.0434442333641,842143967.4297414
binancecoin,2025-03-31 00:00:00,601.4706478405623,627788963.5666428
binancecoin,2025-04-01 00:00:00,605.503011770793,971533504.8477681
binancecoin,2025-04-02 00:00:00,611.0283776490112,1657684601.5836525
binancecoin,2025-04-03 00:00:00,589.8692678191657,1345311302.234874
binancecoin,2025-04-04 00:00:00,592.4642522121785,1425802222.9961252
binancecoin,2025-04-05 00:00:00,597.7592047746326,757406570.5501016
binancecoin,2025-04-06 00:00:00,594.0888077893536,352847322.8179597
binancecoin,2025-04-07 00:00:00,554.4379559214581,768924462.5165749
binancecoin,2025-04-08 00:00:00,554.1601019762941,2333452106.558698
binancecoin,2025-04-09 00:00:00,553.3962669418149,932386850.4083754
binancecoin,2025-04-10 00:00:00,582.2597810033054,1253107793.6282017
binancecoin,2025-04-11 00:00:00,577.2921769307156,1043288449.4822325
binancecoin,2025-04-12 00:00:00,586.1297244063287,590735620.7426767
binancecoin,2025-04-13 00:00:00,596.9496743252538,481290566.3951808
binancecoin,2025-04-14 00:00:00,583.6441112439634,492926645.23925036
binancecoin,2025-04-15 00:00:00,584.5130373558429,530197263.3245282
binancecoin,2025-04-16 00:00:00,579.7117342988385,431419209.1282797
binancecoin,2025-04-17 00:00:00,582.9884895445316,590793445.4085172
binancecoin,2025-04-18 00:00:00,590.1449424870344,523349165.51611936
binancecoin,2025-04-19 00:00:00,591.7558249048697,560183796.0745611
binancecoin,2025-04-20 00:00:00,592.1191922418601,359734262.96070373
binancecoin,2025-04-21 00:00:00,592.9015532596577,427574407.8731377
binancecoin,2025-04-22 00:00:00,596.742721454172,608725679.9225554
binancecoin,2025-04-23 00:00:00,617.6497009116878,924934985.74546
binancecoin,2025-04-24 00:00:00,606.1742820090113,1089223877.3345106
binancecoin,2025-04-25 00:00:00,602.1970676660677,775858994.180891
binancecoin,2025-04-26 00:00:00,600.1913883958081,941984394.0665632
binancecoin,2025-04-27 00:00:00,607.8085377229048,632964213.2153282
binancecoin,2025-04-28 00:00:00,603.5371460135477,548378967.0336518
binancecoin,2025-04-29 00:00:00,606.1285517158251,532276423.2081352
binancecoin,2025-04-30 00:00:00,600.5889575399475,779335060.0841132
binancecoin,2025-05-01 00:00:00,599.6302002732988,717769059.8961756
binancecoin,2025-05-02 00:00:00,599.5796914410877,586779850.2435153
binancecoin,2025-05-03 00:00:00,601.3244678537958,609320858.6024743
binancecoin,2025-05-04 00:00:00,599.2468842902798,383958586.52879804
binancecoin,2025-05-05 00:00:00,585.8899216562841,541509182.9932485
binancecoin,2025-05-06 00:00:00,597.9661578698278,712215748.698297
binancecoin,2025-05-07 00:00:00,603.0175211984405,821085162.8042526
binancecoin,2025-05-08 00:00:00,603.144369158166,717897444.1413444
binancecoin,2025-05-09 00:00:00,628.2798237375861,1315286906.535402
binancecoin,2025-05-10 00:00:00,666.6606824091106,1717143713.0552378
binancecoin,2025-05-11 00:00:00,662.3379085253329,1549618220.9985394
binancecoin,2025-05-12 00:00:00,650.8664613901699,1186159482.5022006
binancecoin,2025-05-13 00:00:00,660.9533536861077,1968342045.487355
binancecoin,2025-05-14 00:00:00,666.2402578411695,1513422041.332075
binancecoin,2025-05-15 00:00:00,651.6490150180347,1223304236.5479276
binancecoin,2025-05-16 00:00:00,651.1362648113163,1206761924.2527664
binancecoin,2025-05-17 00:00:00,647.3412018782846,900231018.9448881
binancecoin,2025-05-18 00:00:00,639.5979769763185,679492837.9963502
binancecoin,2025-05-19 00:00:00,649.3806686821907,835970956.2085127
binancecoin,2025-05-20 00:00:00,651.0389804540937,825481514.59589
binancecoin,2025-05-21 00:00:00,650.951301036078,763647929.5303316
binancecoin,2025-05-22 00:00:00,674.7138326551593,1565136776.7436197
binancecoin,2025-05-23 00:00:00,686.0302393255067,1382711893.5086522
binancecoin,2025-05-24 00:00:00,655.3681110510369,1217926335.781693
binancecoin,2025-05-25 00:00:00,667.9647953294073,693430871.7905037
binancecoin,2025-05-26 00:00:00,670.0121393931087,768619050.9190482
binancecoin,2025-05-27 00:00:00,673.7837605333261,666132639.4545316
binancecoin,2025-05-28 00:00:00,687.4363026293119,1078653384.123821
binancecoin,2025-05-29 00:00:00,687.631059296252,824780509.8660014
binancecoin,2025-05-30 00:00:00,675.4110812815895,995474417.0429969
binancecoin,2025-05-31 00:00:00,656.2031380761879,923659967.2299035
binancecoin,2025-06-01 00:00:00,658.5726942750157,589938636.7962121
binancecoin,2025-06-02 00:00:00,661.3452261434389,513744446.15491945
binancecoin,2025-06-03 00:00:00,666.0561104906627,550346321.1131796
binancecoin,2025-06-04 00:00:00,661.17332497159,717080413.430261
binancecoin,2025-06-05 00:00:00,663.70338541173,585654885.1918986
binancecoin,2025-06-06 00:00:00,634.1479715861758,1050942219.4544812
binancecoin,2025-06-07 00:00:00,643.7566841456504,828491539.5454317
binancecoin,2025-06-08 00:00:00,650.7937997932994,464282809.21614456
binancecoin,2025-06-09 00:00:00,652.274428548494,277471527.06296444
binancecoin,2025-06-10 00:00:00,666.3374143222443,720838499.864964
binancecoin,2025-06-11 00:00:00,673.4760595844963,915030301.0453427
binancecoin,2025-06-12 00:00:00,667.7388930109494,926482996.0464325
binancecoin,2025-06-13 00:00:00,656.4804964003403,833602957.1016513
binancecoin,2025-06-14 00:00:00,654.9095462616511,1091022440.7624466
binancecoin,2025-06-15 00:00:00,645.8086677048335,465113546.69991523
binancecoin,2025-06-16 00:00:00,648.2042600997396,342983199.2537816
binancecoin,2025-06-17 00:00:00,651.4813571171453,677081516.7980691
binancecoin,2025-06-18 00:00:00,648.799470473488,919084069.2175109
binancecoin,2025-06-19 00:00:00,643.7728727892951,805534251.3963257
binancecoin,2025-06-20 00:00:00,644.3626647131019,530108876.6028053
binancecoin,2025-06-21 00:00:00,641.4660754156638,566416175.4191926
binancecoin,2025-06-22 00:00:00,626.5687672231079,506048055.8076519
binancecoin,2025-06-23 00:00:00,615.9200839908369,1152325722.5588028
binancecoin,2025-06-24 00:00:00,640.2543180324582,1018106255.6202904
binancecoin,2025-06-25 00:00:00,643.4133640920619,541068316.461594
binancecoin,2025-06-26 00:00:00,645.8665732235779,827204901.7289867
binancecoin,2025-06-27 00:00:00,642.4572030728536,624553271.4953628
binancecoin,2025-06-28 00:00:00,645.9995550778237,506712411.6691133
binancecoin,2025-06-29 00:00:00,648.766805209224,346225669.1301844
binancecoin,2025-06-30 00:00:00,655.0764136195659,422629715.33849674
binancecoin,2025-07-01 00:00:00,657.0109566115938,695153815.9147367
binancecoin,2025-07-02 00:00:00,646.1777891600059,581547247.9770566
binancecoin,2025-07-03 00:00:00,660.0254823640146,758146950.3828626
binancecoin,2025-07-04 00:00:00,663.0154690088326,713062571.7212918
binancecoin,2025-07-05 00:00:00,653.1616270479346,635866546.3146216
binancecoin,2025-07-06 00:00:00,655.9253698398683,367646275.07166517
binancecoin,2025-07-07 00:00:00,663.0185149322261,562060051.2427313
binancecoin,2025-07-08 00:00:00,661.2876967099644,646920102.0613401
binancecoin,2025-07-09 00:00:00,660.7042150664093,659569899.7140087
binancecoin,2025-07-10 00:00:00,669.2613994307441,641678068.1682327
binancecoin,2025-07-11 00:00:00,685.1054482111715,1137433259.720816
binancecoin,2025-07-12 00:00:00,689.8418420972016,1909585413.5492668
binancecoin,2025-07-13 00:00:00,685.4703165458919,1045215775.1037439
binancecoin,2025-07-14 00:00:00,692.0429275667424,827022284.8266991
binancecoin,2025-07-15 00:00:00,689.3152771073793,1871816396.541036
